ID,power,ch,frame,time,mask,mask_region,mean,delta,rel
cell2_02_2_2022,3,fp,28,54.0,up,3,831.655,0.08393530601030795,0.02202256166347929
cell2_02_2_2022,3,fp,29,56.0,up,1,576.024,0.15322567405834855,0.05719405713587818
cell2_02_2_2022,3,fp,29,56.0,up,2,452.877,0.18942214102656343,0.033878216723076233
cell2_02_2_2022,3,fp,29,56.0,up,3,830.217,0.08206109258040876,0.021961762482921164
cell2_02_2_2022,3,fp,30,58.0,up,1,576.029,0.15323568428078768,0.05733635617905237
cell2_02_2_2022,3,fp,30,58.0,up,2,437.099,0.14798328998948904,0.03277898948948225
cell2_02_2_2022,3,fp,30,58.0,up,3,831.642,0.08391836249529507,0.02205397389178856
cell6_02_2_2022,3,ca,1,0.0,master,1,553.093,0.011461053959048756,1
cell6_02_2_2022,3,ca,2,2.0,master,1,548.033,0.002207650041384399,1
cell6_02_2_2022,3,ca,3,4.0,master,1,542.516,-0.007881486206393326,1
cell6_02_2_2022,3,ca,4,6.0,master,1,545.658,-0.002135597844871151,1
cell6_02_2_2022,3,ca,5,8.0,master,1,544.829,-0.0036516199491684696,1
cell6_02_2_2022,3,ca,6,10.0,master,1,538.806,-0.014666096588712381,1
cell6_02_2_2022,3,ca,7,12.0,master,1,536.376,-0.019109924952333966,1
cell6_02_2_2022,3,ca,8,14.0,master,1,843.679,0.5428661193381878,1
cell6_02_2_2022,3,ca,9,16.0,master,1,1008.109,0.8435651719432407,1
cell6_02_2_2022,3,ca,10,18.0,master,1,933.66,0.7074176090447818,1
cell6_02_2_2022,3,ca,11,20.0,master,1,888.151,0.624193664600317,1
cell6_02_2_2022,3,ca,12,22.0,master,1,859.549,0.5718881588981355,1
cell6_02_2_2022,3,ca,13,24.0,master,1,831.675,0.5209139729690881,1
cell6_02_2_2022,3,ca,14,26.0,master,1,1289.238,1.357675881423298,1
cell6_02_2_2022,3,ca,15,28.0,master,1,1144.137,1.092324466036533,1
cell6_02_2_2022,3,ca,16,30.0,master,1,1101.796,1.0148939570883453,1
cell6_02_2_2022,3,ca,17,32.0,master,1,1063.816,0.9454385656272987,1
cell6_02_2_2022,3,ca,18,34.0,master,1,1032.95,0.8889928017295455,1
cell6_02_2_2022,3,ca,19,36.0,master,1,1312.229,1.399720349698204,1
cell6_02_2_2022,3,ca,20,38.0,master,1,1239.173,1.266120215981031,1
cell6_02_2_2022,3,ca,21,40.0,master,1,1180.034,1.15797060050934,1
cell6_02_2_2022,3,ca,22,42.0,master,1,1144.392,1.0927907937043206,1
cell6_02_2_2022,3,ca,23,44.0,master,1,1114.654,1.0384078439605449,1
cell6_02_2_2022,3,ca,24,46.0,master,1,1089.003,0.9914989380530327,1
cell6_02_2_2022,3,ca,25,48.0,master,1,1061.655,0.941486667234794,1
cell6_02_2_2022,3,ca,26,50.0,master,1,1035.583,0.8938078634914449,1
cell6_02_2_2022,3,ca,27,52.0,master,1,1009.337,0.8458108596924286,1
cell6_02_2_2022,3,ca,28,54.0,master,1,989.302,0.8091721348919529,1
cell6_02_2_2022,3,ca,29,56.0,master,1,964.562,0.7639292074368109,1
cell6_02_2_2022,3,ca,30,58.0,master,1,945.378,0.7288467369315788,1
cell6_02_2_2022,3,fp,1,0.0,master,1,525.065,0.0020917268006315592,1
cell6_02_2_2022,3,fp,2,2.0,master,1,524.91,0.001795907773169846,1
cell6_02_2_2022,3,fp,3,4.0,master,1,523.85,-0.00022711267269612232,1
cell6_02_2_2022,3,fp,4,6.0,master,1,523.438,-0.0010134187327875297,1
cell6_02_2_2022,3,fp,5,8.0,master,1,522.582,-0.0026471031683171025,1
cell6_02_2_2022,3,fp,6,10.0,master,1,522.36,-0.003070792356036185,1
cell6_02_2_2022,3,fp,7,12.0,master,1,521.005,-0.005656823209006529,1
cell6_02_2_2022,3,fp,8,14.0,master,1,521.773,-0.0041910876406808665,1
cell6_02_2_2022,3,fp,9,16.0,master,1,521.284,-0.0051243489595757495,1
cell6_02_2_2022,3,fp,10,18.0,master,1,520.188,-0.0072160757602070915,1
cell6_02_2_2022,3,fp,11,20.0,master,1,520.165,-0.007259971486862723,1
cell6_02_2_2022,3,fp,12,22.0,master,1,518.829,-0.009809740652595834,1
cell6_02_2_2022,3,fp,13,24.0,master,1,518.593,-0.010260148978279206,1
cell6_02_2_2022,3,fp,14,26.0,master,1,518.807,-0.009851727869396703,1
cell6_02_2_2022,3,fp,15,28.0,master,1,518.056,-0.011285018770194225,1
cell6_02_2_2022,3,fp,16,30.0,master,1,517.265,-0.012794650065175519,1
cell6_02_2_2022,3,fp,17,32.0,master,1,518.042,-0.011311737908158512,1
cell6_02_2_2022,3,fp,18,34.0,master,1,517.033,-0.01323742435144049,1
cell6_02_2_2022,3,fp,19,36.0,master,1,516.353,-0.014535211052562244,1
cell6_02_2_2022,3,fp,20,38.0,master,1,516.398,-0.014449328109105526,1
cell6_02_2_2022,3,fp,21,40.0,master,1,514.085,-0.018863711402773643,1
cell6_02_2_2022,3,fp,22,42.0,master,1,513.96,-0.01910227513459747,1
cell6_02_2_2022,3,fp,23,44.0,master,1,514.559,-0.01795907773169781,1
cell6_02_2_2022,3,fp,24,46.0,master,1,512.83,-0.02125889127028488,1
cell6_02_2_2022,3,fp,25,48.0,master,1,512.538,-0.0218161761478254,1
cell6_02_2_2022,3,fp,26,50.0,master,1,511.524,-0.023751405140380325,1
cell6_02_2_2022,3,fp,27,52.0,master,1,514.075,-0.01888279650131953,1
cell6_02_2_2022,3,fp,28,54.0,master,1,511.925,-0.02298609268868946,1
cell6_02_2_2022,3,fp,29,56.0,master,1,512.403,-0.02207382497819512,1
cell6_02_2_2022,3,fp,30,58.0,master,1,512.045,-0.022757071506138683,1
cell6_02_2_2022,3,fp,1,0.0,down,1,75.798,0.0008397769045507471,0.8046831867071597
cell6_02_2_2022,3,fp,2,2.0,down,1,75.702,-0.0004278108759030975,0.803897356771181
cell6_02_2_2022,3,fp,3,4.0,down,1,75.772,0.0004964718806778934,0.806272156679351
cell6_02_2_2022,3,fp,4,6.0,down,1,75.688,-0.0006126674272192206,0.8060114190008821
cell6_02_2_2022,3,fp,5,8.0,down,1,75.712,-0.00029577048210575944,0.8075853324067228
cell6_02_2_2022,3,fp,6,10.0,down,1,75.644,-0.0011936451599271702,0.8071970427633717
cell6_02_2_2022,3,fp,7,12.0,down,1,75.863,0.0016980394642329751,0.8116475961571352
cell6_02_2_2022,3,fp,8,14.0,down,1,76.135,0.005289538175518805,0.8133518446287104
cell6_02_2_2022,3,fp,9,16.0,down,1,76.695,0.012683800228165794,0.8201067290260804
cell6_02_2_2022,3,fp,10,18.0,down,1,77.355,0.02139846621878579,0.8289052409910078
cell6_02_2_2022,3,fp,11,20.0,down,1,77.191,0.01923300376051053,0.827183466015362
cell6_02_2_2022,3,fp,12,22.0,down,1,76.926,0.01573393332488286,0.8264678237481969
cell6_02_2_2022,3,fp,13,24.0,down,1,76.927,0.01574713736426265,0.8268554527269399
cell6_02_2_2022,3,fp,14,26.0,down,1,77.819,0.02752514049097912,0.836096805290981
cell6_02_2_2022,3,fp,15,28.0,down,1,78.566,0.03738855790763522,0.8453470475710774
cell6_02_2_2022,3,fp,16,30.0,down,1,78.434,0.03564562470951119,0.8452186731231416
cell6_02_2_2022,3,fp,17,32.0,down,1,78.508,0.036622723623610964,0.8447514963902876
cell6_02_2_2022,3,fp,18,34.0,down,1,78.429,0.03557960451261261,0.8455431021222477
cell6_02_2_2022,3,fp,19,36.0,down,1,78.802,0.04050471120125086,0.8506878510732521
cell6_02_2_2022,3,fp,20,38.0,down,1,79.911,0.05514799087336809,0.8625853252663531
cell6_02_2_2022,3,fp,21,40.0,down,1,80.36,0.06107660455486551,0.8713349409592647
cell6_02_2_2022,3,fp,22,42.0,down,1,80.505,0.06299119026492588,0.8731188525885476
cell6_02_2_2022,3,fp,23,44.0,down,1,79.719,0.0526128153124604,0.8635831416154292
cell6_02_2_2022,3,fp,24,46.0,down,1,79.359,0.047859361135758664,0.8625828367677085
cell6_02_2_2022,3,fp,25,48.0,down,1,79.436,0.04887607216799782,0.8639105553192258
cell6_02_2_2022,3,fp,26,50.0,down,1,79.517,0.049945599357755555,0.866505280928304
cell6_02_2_2022,3,fp,27,52.0,down,1,79.641,0.051582900240841834,0.8635508783456365
cell6_02_2_2022,3,fp,28,54.0,down,1,79.735,0.0528240799425361,0.868201740002612
cell6_02_2_2022,3,fp,29,56.0,down,1,79.544,0.0503021084210082,0.8653116628650184
cell6_02_2_2022,3,fp,30,58.0,down,1,79.371,0.0480178096083154,0.8640364578769032
cell6_02_2_2022,3,fp,1,0.0,up,1,647.591,-0.0012988230707496901,0.05696761043360637
cell6_02_2_2022,3,fp,1,0.0,up,2,304.395,-0.03263173617489196,0.024524391456656785
cell6_02_2_2022,3,fp,2,2.0,up,1,647.557,-0.0013512571533968955,0.05698143173538133
cell6_02_2_2022,3,fp,2,2.0,up,2,317.978,0.010535080387589255,0.02562630024971434
cell6_02_2_2022,3,fp,3,4.0,up,1,658.749,0.015908809110946148,0.05808358570043413
cell6_02_2_2022,3,fp,3,4.0,up,2,311.052,-0.011475769315108512,0.02511885547030737
cell6_02_2_2022,3,fp,4,6.0,up,1,639.508,-0.013764255130675014,0.05643136334951753
cell6_02_2_2022,3,fp,4,6.0,up,2,319.272,0.01464741644235255,0.02580294714536557
cell6_02_2_2022,3,fp,5,8.0,up,1,648.761,0.0005055262438750993,0.0573416403941122
cell6_02_2_2022,3,fp,5,8.0,up,2,320.618,0.018925008660058487,0.025954146180629033
cell6_02_2_2022,3,fp,6,10.0,up,1,636.851,-0.017861824471665018,0.056312920702909525
cell6_02_2_2022,3,fp,6,10.0,up,2,337.28,0.0718768968706202,0.027314585128742675
cell6_02_2_2022,3,fp,7,12.0,up,1,659.842,0.017594410650164007,0.05849766104323809
cell6_02_2_2022,3,fp,7,12.0,up,2,331.654,0.053997451241486874,0.026928815299349047
cell6_02_2_2022,3,fp,8,14.0,up,1,661.317,0.019869124529712467,0.058542011660184745
cell6_02_2_2022,3,fp,8,14.0,up,2,327.745,0.041574636992592055,0.026572257758289048
cell6_02_2_2022,3,fp,9,16.0,up,1,672.804,0.037584133569965136,0.059614818822515576
cell6_02_2_2022,3,fp,9,16.0,up,2,345.056,0.09658904923680246,0.028002000484804817
cell6_02_2_2022,3,fp,10,18.0,up,1,678.9,0.046985256152831036,0.06028173591411727
cell6_02_2_2022,3,fp,10,18.0,up,2,353.542,0.12355758382777753,0.028751125720227543
cell6_02_2_2022,3,fp,11,20.0,up,1,659.275,0.016719995213076568,0.05854173852021348
cell6_02_2_2022,3,fp,11,20.0,up,2,352.355,0.11978529410830001,0.028655891614601595
cell6_02_2_2022,3,fp,12,22.0,up,1,658.631,0.015726832000582194,0.058635185616519106
cell6_02_2_2022,3,fp,12,22.0,up,2,364.887,0.15961202937746094,0.02975146917634067
cell6_02_2_2022,3,fp,13,24.0,up,1,657.48,0.013951784085083801,0.058559401495036495
cell6_02_2_2022,3,fp,13,24.0,up,2,379.116,0.20483183596419016,0.030925695207353235
cell6_02_2_2022,3,fp,14,26.0,up,1,707.76,0.09149253924691075,0.06301165222215097
cell6_02_2_2022,3,fp,14,26.0,up,2,385.548,0.22527275211893355,0.031437449987388164
cell6_02_2_2022,3,fp,15,28.0,up,1,712.732,0.09916025274461565,0.06354629381218187
cell6_02_2_2022,3,fp,15,28.0,up,2,414.082,0.31595389353053893,0.033812987840423955
cell6_02_2_2022,3,fp,16,30.0,up,1,688.751,0.06217726051041174,0.061502028994161635
cell6_02_2_2022,3,fp,16,30.0,up,2,412.778,0.3118097774444406,0.03375802431350272
cell6_02_2_2022,3,fp,17,32.0,up,1,706.12,0.08896336584863321,0.06295843269615885
cell6_02_2_2022,3,fp,17,32.0,up,2,408.953,0.2996539154587605,0.03339510780341415
cell6_02_2_2022,3,fp,18,34.0,up,1,718.507,0.10806633590013572,0.06418789328710882
cell6_02_2_2022,3,fp,18,34.0,up,2,414.33,0.3167420383076497,0.03390015284731295
cell6_02_2_2022,3,fp,19,36.0,up,1,701.825,0.08233970746716852,0.06278011109240311
cell6_02_2_2022,3,fp,19,36.0,up,2,404.572,0.28573108373084855,0.033145397914449246
cell6_02_2_2022,3,fp,20,38.0,up,1,773.206,0.19242197962719976,0.0691592937253064
cell6_02_2_2022,3,fp,20,38.0,up,2,419.222,0.3322888296367859,0.034342642382426534
cell6_02_2_2022,3,fp,21,40.0,up,1,749.69,0.1561561005821417,0.06735757859309771
cell6_02_2_2022,3,fp,21,40.0,up,2,435.71,0.38468774530211675,0.03585387982987766
cell6_02_2_2022,3,fp,22,42.0,up,1,746.476,0.1511995375930781,0.06708515585114098
cell6_02_2_2022,3,fp,22,42.0,up,2,428.019,0.36024572320228304,0.03522955528024327
cell6_02_2_2022,3,fp,23,44.0,up,1,716.64,0.10518708789124295,0.0643289009726681
cell6_02_2_2022,3,fp,23,44.0,up,2,414.235,0.31644012800996624,0.034055342827668804
cell6_02_2_2022,3,fp,24,46.0,up,1,722.84,0.11474859707985335,0.06510418646708029
cell6_02_2_2022,3,fp,24,46.0,up,2,421.615,0.33989379113527807,0.03477891246351416
cell6_02_2_2022,3,fp,25,48.0,up,1,690.109,0.06427153945849777,0.062191584399360844
cell6_02_2_2022,3,fp,25,48.0,up,2,406.428,0.2916294575466451,0.03354530833900461
cell6_02_2_2022,3,fp,26,50.0,up,1,715.16,0.10290466311718756,0.06457698355243867
cell6_02_2_2022,3,fp,26,50.0,up,2,417.418,0.326555711983932,0.034520700144580356
cell6_02_2_2022,3,fp,27,52.0,up,1,735.208,0.1338222657322295,0.06605783691866919
cell6_02_2_2022,3,fp,27,52.0,up,2,418.767,0.33084283821103844,0.034460433838447
cell6_02_2_2022,3,fp,28,54.0,up,1,724.78,0.11774042414854746,0.06539435066769661
cell6_02_2_2022,3,fp,28,54.0,up,2,437.343,0.3898774244191405,0.03614014514406879
cell6_02_2_2022,3,fp,29,56.0,up,1,716.472,0.10492800183580964,0.0645843836528956
cell6_02_2_2022,3,fp,29,56.0,up,2,429.128,0.36377012867734676,0.03542818987734611
cell6_02_2_2022,3,fp,30,58.0,up,1,710.512,0.09573661558353255,0.06409198966553577
cell6_02_2_2022,3,fp,30,58.0,up,2,440.141,0.3987694771867045,0.036362820997028436
cell1_02_2_2022,3,ca,1,0.0,master,1,167.339,0.021433506930456217,1
cell1_02_2_2022,3,ca,2,2.0,master,1,163.822,-3.4182274537299875e-05,1
cell1_02_2_2022,3,ca,3,4.0,master,1,164.35,0.0031887178961298624,1
cell1_02_2_2022,3,ca,4,6.0,master,1,162.416,-0.008616374774457985,1
cell1_02_2_2022,3,ca,5,8.0,master,1,161.211,-0.01597166777759045,1
cell1_02_2_2022,3,ca,6,10.0,master,1,158.308,-0.03369151473866429,1
cell1_02_2_2022,3,ca,7,12.0,master,1,157.166,-0.0406622571532513,1
cell1_02_2_2022,3,ca,8,14.0,master,1,705.995,3.3093776628602267,1
cell1_02_2_2022,3,ca,9,16.0,master,1,534.927,2.2651824234744335,1
cell1_02_2_2022,3,ca,10,18.0,master,1,500.297,2.0538016793263165,1
cell1_02_2_2022,3,ca,11,20.0,master,1,480.227,1.9312948489753865,1
cell1_02_2_2022,3,ca,12,22.0,master,1,457.872,1.7948404298176865,1
cell1_02_2_2022,3,ca,13,24.0,master,1,441.367,1.6940942795963563,1
cell1_02_2_2022,3,ca,14,26.0,master,1,614.823,2.752865817481304,1
cell1_02_2_2022,3,ca,15,28.0,master,1,567.767,2.4656370477257807,1
cell1_02_2_2022,3,ca,16,30.0,master,1,536.301,2.2735692886912835,1
cell1_02_2_2022,3,ca,17,32.0,master,1,507.861,2.099972165862163,1
cell1_02_2_2022,3,ca,18,34.0,master,1,484.741,1.9588482038435528,1
cell1_02_2_2022,3,ca,19,36.0,master,1,573.403,2.5000390654566145,1
cell1_02_2_2022,3,ca,20,38.0,master,1,495.756,2.0260835170630593,1
cell1_02_2_2022,3,ca,21,40.0,master,1,467.174,1.8516196294153124,1
cell1_02_2_2022,3,ca,22,42.0,master,1,442.611,1.7016876277257316,1
cell1_02_2_2022,3,ca,23,44.0,master,1,424.18,1.5891852166545808,1
cell1_02_2_2022,3,ca,24,46.0,master,1,403.188,1.4610505189601752,1
cell1_02_2_2022,3,ca,25,48.0,master,1,382.514,1.3348568861412853,1
cell1_02_2_2022,3,ca,26,50.0,master,1,363.458,1.2185394890726595,1
cell1_02_2_2022,3,ca,27,52.0,master,1,347.961,1.1239461482680575,1
cell1_02_2_2022,3,ca,28,54.0,master,1,333.586,1.0362014703261235,1
cell1_02_2_2022,3,ca,29,56.0,master,1,319.626,0.9509899430865129,1
cell1_02_2_2022,3,ca,30,58.0,master,1,303.767,0.8541869623921733,1
cell1_02_2_2022,3,fp,1,0.0,master,1,235.365,0.007393501730885978,1
cell1_02_2_2022,3,fp,2,2.0,master,1,234.412,0.0033145349892313683,1
cell1_02_2_2022,3,fp,3,4.0,master,1,235.56,0.008228127664382955,1
cell1_02_2_2022,3,fp,4,6.0,master,1,231.804,-0.007848051854667065,1
cell1_02_2_2022,3,fp,5,8.0,master,1,231.047,-0.011088112529832385,1
cell1_02_2_2022,3,fp,6,10.0,master,1,232.571,-0.004565189849578859,1
cell1_02_2_2022,3,fp,7,12.0,master,1,231.212,-0.010381890586104184,1
cell1_02_2_2022,3,fp,8,14.0,master,1,226.307,-0.0313759429132981,1
cell1_02_2_2022,3,fp,9,16.0,master,1,221.945,-0.05004588302567725,1
cell1_02_2_2022,3,fp,10,18.0,master,1,217.964,-0.06708509246799303,1
cell1_02_2_2022,3,fp,11,20.0,master,1,219.733,-0.059513537204627855,1
cell1_02_2_2022,3,fp,12,22.0,master,1,215.595,-0.07722472752673357,1
cell1_02_2_2022,3,fp,13,24.0,master,1,217.222,-0.0702609511482739,1
cell1_02_2_2022,3,fp,14,26.0,master,1,210.232,-0.10017908076439737,1
cell1_02_2_2022,3,fp,15,28.0,master,1,207.365,-0.11245022205329946,1
cell1_02_2_2022,3,fp,16,30.0,master,1,206.181,-0.11751789951617359,1
cell1_02_2_2022,3,fp,17,32.0,master,1,205.819,-0.1190673076593835,1
cell1_02_2_2022,3,fp,18,34.0,master,1,204.609,-0.12424626858005715,1
cell1_02_2_2022,3,fp,19,36.0,master,1,200.72,-0.1408917057870821,1
cell1_02_2_2022,3,fp,20,38.0,master,1,199.396,-0.1465586018688772,1
cell1_02_2_2022,3,fp,21,40.0,master,1,197.75,-0.15360370077419033,1
cell1_02_2_2022,3,fp,22,42.0,master,1,196.51,-0.15891106568463287,1
cell1_02_2_2022,3,fp,23,44.0,master,1,194.943,-0.16561803408355485,1
cell1_02_2_2022,3,fp,24,46.0,master,1,194.328,-0.1682503158738147,1
cell1_02_2_2022,3,fp,25,48.0,master,1,196.666,-0.15824336493783522,1
cell1_02_2_2022,3,fp,26,50.0,master,1,195.501,-0.16322971987385576,1
cell1_02_2_2022,3,fp,27,52.0,master,1,195.179,-0.16460792269737393,1
cell1_02_2_2022,3,fp,28,54.0,master,1,195.026,-0.1652627830451946,1
cell1_02_2_2022,3,fp,29,56.0,master,1,195.419,-0.16358069077922371,1
cell1_02_2_2022,3,fp,30,58.0,master,1,193.859,-0.17025769824719977,1
cell1_02_2_2022,3,fp,1,0.0,down,1,58.074,9.988255189576374e-05,1.1535915982791187
cell1_02_2_2022,3,fp,2,2.0,down,1,58.123,0.0009437179041195193,1.159247442892735
cell1_02_2_2022,3,fp,3,4.0,down,1,57.887,-0.003120468690264276,1.1489039589997958
cell1_02_2_2022,3,fp,4,6.0,down,1,58.127,0.0010126024226684823,1.1723690681680041
cell1_02_2_2022,3,fp,5,8.0,down,1,58.13,0.0010642658115801432,1.1762737845187894
cell1_02_2_2022,3,fp,6,10.0,down,1,58.207,0.0023902927936460274,1.1701026125665366
cell1_02_2_2022,3,fp,7,12.0,down,1,58.846,0.013394594631829331,1.1899114485132734
cell1_02_2_2022,3,fp,8,14.0,down,1,59.559,0.025673260063166982,1.2304213521846468
cell1_02_2_2022,3,fp,9,16.0,down,1,62.433,0.07516678664053639,1.3151495927233208
cell1_02_2_2022,3,fp,10,18.0,down,1,62.636,0.07866267595689204,1.3435264461317715
cell1_02_2_2022,3,fp,11,20.0,down,1,62.434,0.07518400777017356,1.3284205627305778
cell1_02_2_2022,3,fp,12,22.0,down,1,61.865,0.06538518500659564,1.3415606701632108
cell1_02_2_2022,3,fp,13,24.0,down,1,61.431,0.057911214744042226,1.322173407932942
cell1_02_2_2022,3,fp,14,26.0,down,1,63.485,0.09328341501889148,1.4118244897447736
cell1_02_2_2022,3,fp,15,28.0,down,1,63.876,0.10001687670704434,1.4401605034132434
cell1_02_2_2022,3,fp,16,30.0,down,1,64.109,0.10402939991251649,1.453721214204716
cell1_02_2_2022,3,fp,17,32.0,down,1,64.128,0.10435660137562375,1.456700381470831
cell1_02_2_2022,3,fp,18,34.0,down,1,64.064,0.10325444907884157,1.4638545659402198
cell1_02_2_2022,3,fp,19,36.0,down,1,64.509,0.11091785176740446,1.5025823653284545
cell1_02_2_2022,3,fp,20,38.0,down,1,64.379,0.10867910491456598,1.50951474022603
cell1_02_2_2022,3,fp,21,40.0,down,1,64.929,0.11815072621503675,1.5350682564253328
cell1_02_2_2022,3,fp,22,42.0,down,1,65.104,0.12116442390155015,1.5489236376264457
cell1_02_2_2022,3,fp,23,44.0,down,1,64.868,0.11710023730716623,1.55570811597808
cell1_02_2_2022,3,fp,24,46.0,down,1,64.81,0.11610141178820761,1.55924940734121
cell1_02_2_2022,3,fp,25,48.0,down,1,64.58,0.11214055197164702,1.5352329135362746
cell1_02_2_2022,3,fp,26,50.0,down,1,64.801,0.11594642162147263,1.5496654265045873
cell1_02_2_2022,3,fp,27,52.0,down,1,64.708,0.11434485656521114,1.5499925715860017
cell1_02_2_2022,3,fp,28,54.0,down,1,64.904,0.11772019797410616,1.5559115524177862
cell1_02_2_2022,3,fp,29,56.0,down,1,64.365,0.10843800909964472,1.5399061181693052
cell1_02_2_2022,3,fp,30,58.0,down,1,64.322,0.10769750052524442,1.5512444023670826
cell1_02_2_2022,3,fp,1,0.0,up,1,225.738,-0.04097577140235269,0.022043266849438664
cell1_02_2_2022,3,fp,2,2.0,up,1,247.872,0.05305820726220684,0.02430303403153767
cell1_02_2_2022,3,fp,3,4.0,up,1,245.33,0.04225878674330785,0.02393649770550544
cell1_02_2_2022,3,fp,4,6.0,up,1,222.356,-0.055343843862980704,0.022046576535708563
cell1_02_2_2022,3,fp,5,8.0,up,1,235.619,0.0010026212598191816,0.0234381108573706
cell1_02_2_2022,3,fp,6,10.0,up,1,235.382,-4.248395168624553e-06,0.023261026044929894
cell1_02_2_2022,3,fp,7,12.0,up,1,246.563,0.04749705798634569,0.024509228487049135
cell1_02_2_2022,3,fp,8,14.0,up,1,262.906,0.11692858022881868,0.026700158100852522
cell1_02_2_2022,3,fp,9,16.0,up,1,325.862,0.38439054647107074,0.03374424585833577
cell1_02_2_2022,3,fp,10,18.0,up,1,308.716,0.3115475629081116,0.03255272336723748
cell1_02_2_2022,3,fp,11,20.0,up,1,285.783,0.21411911650374088,0.02989188081381826
cell1_02_2_2022,3,fp,12,22.0,up,1,252.255,0.07167892328672851,0.026891325841606317
cell1_02_2_2022,3,fp,13,24.0,up,1,255.782,0.0866630130468217,0.027063061940618638
cell1_02_2_2022,3,fp,14,26.0,up,1,318.608,0.3535726879171394,0.03483133246784438
cell1_02_2_2022,3,fp,15,28.0,up,1,310.404,0.3187188539529194,0.03440354853011828
cell1_02_2_2022,3,fp,16,30.0,up,1,303.247,0.2883130897303545,0.033803431753802966
cell1_02_2_2022,3,fp,17,32.0,up,1,292.025,0.24063759914692226,0.03260971737704406
cell1_02_2_2022,3,fp,18,34.0,up,1,289.727,0.23087478704919215,0.03254433587568584
cell1_02_2_2022,3,fp,19,36.0,up,1,283.013,0.20235106188637242,0.032406137609790664
cell1_02_2_2022,3,fp,20,38.0,up,1,302.588,0.28551339731416475,0.03487758177207851
cell1_02_2_2022,3,fp,21,40.0,up,1,295.811,0.25672202325571514,0.034380262341063325
cell1_02_2_2022,3,fp,22,42.0,up,1,309.053,0.3129792720799719,0.03614597065502776
cell1_02_2_2022,3,fp,23,44.0,up,1,272.546,0.15788310965532776,0.03213252386570657
cell1_02_2_2022,3,fp,24,46.0,up,1,280.249,0.19060849764001667,0.03314516177942406
cell1_02_2_2022,3,fp,25,48.0,up,1,287.126,0.2198247112153384,0.03355490938851412
cell1_02_2_2022,3,fp,26,50.0,up,1,282.233,0.199037313654767,0.03317957081906431
cell1_02_2_2022,3,fp,27,52.0,up,1,271.85,0.1549262266178953,0.032011670665145764
cell1_02_2_2022,3,fp,28,54.0,up,1,265.176,0.12657243726182438,0.03125029026925962
cell1_02_2_2022,3,fp,29,56.0,up,1,261.394,0.11050500673370646,0.03074261043839536
cell1_02_2_2022,3,fp,30,58.0,up,1,267.772,0.13760127111983453,0.03174606521075492
