TimRef,Ref,TimPeak,Peak,TimEnd,End,IEI,Amp,Area,Sample,Group
212.1128,-29.96,212.1148,-51.88,212.12,-28.38,0.4608,21.92,70.75,110213_s23,-70mid
212.5742,-29.15,212.5756,-52.38,212.5826,-30.25,0.6224,23.23,73.96,110213_s23,-70mid
213.1958,-34.98,213.198,-47.25,213.2032,-32.81,0.643,12.27,23.41,110213_s23,-70mid
213.8358,-33.67,213.841,-38.69,213.848,-28.06,0.023,5.02,0,110213_s23,-70mid
213.8622,-28.5,213.864,-36.44,213.8684,-27.63,0.2724,7.94,25.25,110213_s23,-70mid
214.1334,-28.98,214.1364,-44,214.1478,-28.5,0.5348,15.02,84.5,110213_s23,-70mid
214.6658,-28,214.6712,-43.38,214.6834,-27,3.4632,15.38,49.9,110213_s23,-70mid
218.1328,-26.1,218.1344,-44.25,218.1478,-25.75,2.0088,18.15,66.25,110213_s23,-70mid
220.1378,-31.98,220.1432,-49,220.1496,-29.37,0.2274,17.02,36.05,110213_s23,-70mid
220.3666,-32.23,220.3706,-50.13,220.3752,-31,0.132,17.9,71.02,110213_s23,-70mid
220.5004,-30.92,220.5026,-59.12,220.5118,-30.5,1.5202,28.21,123.84,110213_s23,-70mid
222.0206,-27.23,222.0228,-42,222.0288,-25.88,1.9108,14.77,56.33,110213_s23,-70mid
223.9306,-22.62,223.9336,-37.87,223.9376,-24.81,0.374,15.25,58.36,110213_s23,-70mid
224.3056,-26.23,224.3076,-66.69,224.315,-27.5,0.1802,40.46,166.86,110213_s23,-70mid
224.4842,-27.4,224.4878,-38.44,224.4926,-24.63,0.4166,11.04,20.91,110213_s23,-70mid
224.902,-25.42,224.9044,-66.81,224.9116,-29,0.3538,41.4,199.3,110213_s23,-70mid
225.2566,-29.15,225.2582,-50.44,225.2648,-27.75,0.287,21.29,68.99,110213_s23,-70mid
225.542,-27.42,225.5452,-36.69,225.5522,-25.25,0.336,9.27,22.63,110213_s23,-70mid
225.8792,-25.96,225.8812,-50,225.891,-26.25,0,24.04,105.64,110213_s23,-70mid
226.3334,-28.73,225.8812,-50,226.3444,-25.88,1.5028,21.27,7.75,110213_s23,-70mid
227.3818,-29.56,227.384,-50,227.3926,-29.37,1.2068,20.44,87.71,110213_s23,-70mid
228.5886,-33.29,228.5908,-54.75,228.5962,-33.25,0.0234,21.46,81.73,110213_s23,-70mid
228.612,-31.75,228.6142,-56.44,228.6248,-32.38,1.0492,24.69,110.34,110213_s23,-70mid
229.661,-32.52,229.6634,-69.75,229.6694,-32.81,0.177,37.23,151.05,110213_s23,-70mid
229.8376,-30.54,229.8404,-51.13,229.8474,-27.5,0.5814,20.58,70.35,110213_s23,-70mid
230.4194,-27.79,230.4218,-71.38,230.4284,-30.88,0.4886,43.58,155.83,110213_s23,-70mid
230.908,-27.9,230.9104,-54.13,230.9182,-27,0.988,26.23,111.31,110213_s23,-70mid
231.8952,-24,231.8984,-37.5,231.9062,-24.75,1.6512,13.5,77.06,110213_s23,-70mid
233.5482,-25.94,233.5496,-38.63,233.5558,-25.88,0.2158,12.69,37.21,110213_s23,-70mid
233.7606,-25.5,233.7654,-36.69,233.7704,-23.25,0.1892,11.19,29.89,110213_s23,-70mid
233.9522,-25.23,233.9546,-49.38,233.9616,-26.25,0.6764,24.15,107.9,110213_s23,-70mid
234.6262,-25.02,234.631,-46.75,234.6402,-24.88,0.1256,21.73,101.93,110213_s23,-70mid
234.7546,-25.29,234.7566,-47.38,234.7634,-25.94,0.1618,22.08,84.74,110213_s23,-70mid
234.9162,-25.46,234.9184,-42.69,234.9268,-24.5,0.4204,17.23,71.01,110213_s23,-70mid
235.336,-24.67,235.3388,-42.56,235.3478,-23.06,0.3706,17.9,78.65,110213_s23,-70mid
235.7068,-27.35,235.7094,-48.06,235.7162,-25.88,1.6136,20.71,88.33,110213_s23,-70mid
237.3208,-28.83,237.323,-51.44,237.33,-27.56,0.5532,22.6,79.38,110213_s23,-70mid
237.8746,-29.17,237.8762,-45.44,237.879,-30.88,0.019,16.27,37.88,110213_s23,-70mid
237.893,-27.79,237.8952,-59.94,237.903,-30.25,1.652,32.15,160.51,110213_s23,-70mid
239.5438,-25.52,239.5472,-42.81,239.5524,-23,0.9676,17.29,65.52,110213_s23,-70mid
240.512,-26.83,240.5148,-42.44,240.525,-24.69,0.1562,15.6,66.51,110213_s23,-70mid
240.6688,-27.54,240.671,-68.06,240.6774,-28.81,0.1606,40.52,157.38,110213_s23,-70mid
240.8282,-28.23,240.8316,-47.06,240.8386,-27,1.1908,18.83,65.71,110213_s23,-70mid
242.0196,-27.25,242.0224,-40.56,242.0312,-25.63,0.4686,13.31,66.34,110213_s23,-70mid
242.4864,-27.13,242.491,-42.38,242.5014,-26.31,0.6644,15.25,84.81,110213_s23,-70mid
243.1502,-26.75,243.1554,-39.88,243.1588,-25.63,0.7272,13.13,26.44,110213_s23,-70mid
243.8796,-25.77,243.8826,-65.56,243.8902,-27.38,1.325,39.79,180.21,110213_s23,-70mid
245.205,-28.56,245.2076,-50.44,245.2138,-26.19,0.2456,21.88,79.46,110213_s23,-70mid
245.452,-27.04,245.4532,-43.19,245.4606,-26.56,2.0342,16.15,43.18,110213_s23,-70mid
247.4848,-27.94,247.4874,-47,247.4936,-26.31,2.1128,19.06,67.24,110213_s23,-70mid
249.598,-26.35,249.6002,-47.56,249.6106,-28.19,0.033,21.21,115.84,110213_s23,-70mid
249.631,-26.81,249.6332,-65.44,249.6424,-30.31,0.1042,38.63,176.26,110213_s23,-70mid
249.7354,-25.29,249.7374,-37.5,249.743,-25.56,0.043,12.21,37.25,110213_s23,-70mid
249.778,-27.35,249.7804,-54.38,249.787,-28.31,0.4064,27.02,114.64,110213_s23,-70mid
250.1836,-30.02,250.1868,-47.81,250.1916,-28.94,0.5904,17.79,75.49,110213_s23,-70mid
250.7752,-27.44,250.7772,-46.75,250.7846,-26.37,3.8282,19.31,60.47,110213_s23,-70mid
254.6036,-27.94,254.6054,-38.31,254.6128,-26.81,0.9408,10.38,37.11,110213_s23,-70mid
255.542,-27.88,255.5462,-43.63,255.5516,-24.88,1.225,15.75,33.36,110213_s23,-70mid
256.7694,-29.15,256.7712,-42.44,256.7788,-27.38,0.362,13.29,48.55,110213_s23,-70mid
257.1308,-27.81,257.1332,-45.94,257.1388,-27.13,0.2206,18.13,62.35,110213_s23,-70mid
257.3508,-28.25,257.3538,-47.75,257.3632,-27,0.128,19.5,92.39,110213_s23,-70mid
257.4788,-27.4,257.4818,-41.69,257.4902,-26.81,0.284,14.29,52.38,110213_s23,-70mid
257.7638,-28.79,257.7658,-39.44,257.7718,-27.38,0.2752,10.65,26.6,110213_s23,-70mid
258.0384,-26.23,258.041,-51.44,258.0478,-26.31,0.263,25.21,103.61,110213_s23,-70mid
258.301,-28.69,258.304,-41.63,258.3122,-26.13,0.5278,12.94,40.99,110213_s23,-70mid
258.8272,-26.92,258.8318,-39.94,258.842,-25.25,0.1614,13.02,99.06,110213_s23,-70mid
258.9906,-28.56,258.9932,-44.94,258.999,-27.5,0.1914,16.38,60.01,110213_s23,-70mid
259.182,-25.4,259.1846,-35.88,259.1894,-24.5,0.113,10.48,31.24,110213_s23,-70mid
259.295,-26.75,259.2976,-52.63,259.3082,-28.81,0.458,25.88,137.45,110213_s23,-70mid
259.7536,-25.96,259.7556,-38.38,259.7706,-24.88,0.241,12.42,62.13,110213_s23,-70mid
259.9948,-27.54,259.9966,-57.31,260.011,-29.5,0.6446,29.77,170.22,110213_s23,-70mid
260.6386,-29.19,260.6412,-41.06,260.656,-27.19,0.1816,11.88,61.22,110213_s23,-70mid
260.8178,-27.13,260.8228,-36.31,260.8296,-26.06,0,9.19,49.49,110213_s23,-70mid
260.9026,-31.44,260.8228,-36.31,260.9152,-29.19,0.1218,4.88,50.63,110213_s23,-70mid
260.9418,-28.25,260.9446,-37.75,260.95,-28,0.3642,9.5,31.31,110213_s23,-70mid
261.3036,-33,261.3088,-42.06,261.3136,-31.87,0.738,9.06,38.45,110213_s23,-70mid
262.0454,-33.08,262.0468,-52.81,262.054,-29.44,0.3206,19.73,54.84,110213_s23,-70mid
262.362,-32.85,262.3674,-39.69,262.3744,-31.19,0,6.83,34.44,110213_s23,-70mid
267.5176,-29.04,267.5228,-39.94,267.5308,-28.63,0.5822,10.9,45.38,110213_s23,-70mid
268.0996,-30.75,268.105,-41.19,268.1076,-30.06,0.3986,10.44,31.59,110213_s23,-70mid
268.4984,-32.96,268.5036,-41.5,268.5106,-30.88,0.027,8.54,26.52,110213_s23,-70mid
268.526,-31.63,268.5306,-45.31,268.5336,-31.12,0.4868,13.69,41.41,110213_s23,-70mid
269.0162,-30.77,269.0174,-38.63,269.0202,-28.25,0.5166,7.85,4.95,110213_s23,-70mid
269.5284,-32.42,269.534,-45,269.5388,-32,0.2212,12.58,52.71,110213_s23,-70mid
269.754,-26.96,269.7552,-37,269.7568,-26.44,0.101,10.04,10.42,110213_s23,-70mid
269.8538,-36.04,269.8562,-39.44,269.8576,-28.94,0.0068,3.4,0,110213_s23,-70mid
269.8598,-30.33,269.863,-39.25,269.87,-29.19,0,8.92,59.9,110213_s23,-70mid
269.921,-34.33,269.863,-39.25,269.9358,-30.38,0.1024,4.92,24.96,110213_s23,-70mid
269.9602,-33.85,269.9654,-44.13,269.9736,-33.81,0.0252,10.27,68.65,110213_s23,-70mid
269.9854,-36.75,269.9906,-46.25,269.9944,-33.44,0,9.5,25.4,110213_s23,-70mid
270.208,-29.92,269.9906,-46.25,270.2168,-28.94,0.5734,16.33,43.42,110213_s23,-70mid
270.5626,-31.44,270.564,-49.69,270.5724,-26.63,0.1404,18.25,39.59,110213_s23,-70mid
270.7012,-25.63,270.7044,-35.44,270.7136,-26.06,0,9.81,51.83,110213_s23,-70mid
270.8056,-31.77,270.7044,-35.44,270.8138,-28.13,0.3182,3.67,31.76,110213_s23,-70mid
271.0196,-28.9,271.0226,-36.19,271.0292,-25.56,0.3062,7.29,10.2,110213_s23,-70mid
271.3234,-26.81,271.3288,-34.38,271.3326,-24.75,0.364,7.56,21.84,110213_s23,-70mid
271.6904,-27.06,271.6928,-46.13,271.7016,-26.25,0.09,19.06,97.36,110213_s23,-70mid
271.7776,-28.65,271.7828,-41.31,271.7888,-27,0.324,12.67,42.93,110213_s23,-70mid
272.1042,-25.23,272.1068,-44.5,272.1152,-25.31,0.849,19.27,90.78,110213_s23,-70mid
272.9536,-24.02,272.9558,-44.63,272.9662,-26,0.2478,20.6,114.83,110213_s23,-70mid
273.2024,-24.81,273.2036,-48.37,273.2112,-25.19,0.273,23.56,71.7,110213_s23,-70mid
273.474,-28.4,273.4766,-54.5,273.4838,-27.38,2.0304,26.1,110.24,110213_s23,-70mid
275.5014,-26.79,275.507,-37.5,275.5144,-25.19,0.232,10.71,40.2,110213_s23,-70mid
275.736,-25.29,275.739,-78.44,275.7474,-30.44,0.0408,53.15,274.72,110213_s23,-70mid
275.7786,-27.5,275.7798,-38.31,275.7892,-25.88,0.3782,10.81,34.6,110213_s23,-70mid
276.155,-32.9,276.158,-42.94,276.1632,-28.56,0,10.04,26.87,110213_s23,-70mid
276.8098,-27.92,276.158,-42.94,276.8186,-23.69,1.3888,15.02,8.63,110213_s23,-70mid
277.5414,-28.54,277.5468,-35.81,277.555,-24.88,0.386,7.27,33.64,110213_s23,-70mid
277.9274,-28.58,277.9328,-39.31,277.9444,-26.19,0.038,10.73,45.37,110213_s23,-70mid
277.9656,-28.56,277.9708,-36.56,277.9734,-24.63,0.679,8,14.19,110213_s23,-70mid
278.6468,-28.27,278.6498,-50.75,278.6564,-28.25,0.3582,22.48,105.11,110213_s23,-70mid
279.007,-27.33,279.008,-35.63,279.0148,-24.75,0.1852,8.29,21.41,110213_s23,-70mid
279.1886,-25.42,279.1932,-35.75,279.1956,-23.63,0.3412,10.33,21.44,110213_s23,-70mid
279.5334,-28.48,279.5344,-38.13,279.5378,-26.5,0.0608,9.65,20.28,110213_s23,-70mid
279.5916,-27.15,279.5952,-41.5,279.6036,-25.19,0.5928,14.35,45.6,110213_s23,-70mid
280.1838,-26.17,280.188,-39.12,280.1958,-24.25,0.1684,12.96,53.37,110213_s23,-70mid
280.3506,-25.06,280.3564,-36.06,280.362,-22.75,1.2324,11,32.44,110213_s23,-70mid
281.5838,-25.81,281.5888,-36.88,281.5964,-23.44,1.116,11.06,47.04,110213_s23,-70mid
282.7018,-24.42,282.7048,-53.88,282.7138,-26.13,1.5084,29.46,149.12,110213_s23,-70mid
284.2114,-26.67,284.2132,-63.94,284.2218,-25.63,0.163,37.27,101.68,110213_s23,-70mid
284.373,-23.81,284.3762,-43.44,284.3868,-24.13,0.7836,19.63,103.43,110213_s23,-70mid
285.1582,-23.23,285.1598,-37.56,285.1682,-23.44,0,14.33,56.16,110213_s23,-70mid
286.0084,-26.58,285.1598,-37.56,286.018,-24.06,0,10.98,24.47,110213_s23,-70mid
286.3024,-25.56,285.1598,-37.56,286.3172,-23.25,1.5258,12,33.9,110213_s23,-70mid
286.6826,-24.94,286.6856,-42.63,286.6926,-23.25,0.2916,17.69,62.1,110213_s23,-70mid
286.9738,-26,286.9772,-34.75,286.9864,-21.75,2.0996,8.75,20.45,110213_s23,-70mid
289.075,-25.35,289.0768,-42.81,289.081,-24.63,0.1442,17.46,33.72,110213_s23,-70mid
289.22,-24.1,289.221,-38.75,289.2298,-24.06,0.494,14.65,47.88,110213_s23,-70mid
289.7106,-26.35,289.715,-32.31,289.7208,-22.75,0.3134,5.96,16.44,110213_s23,-70mid
290.0232,-28.48,290.0284,-35.5,290.0316,-24.88,0.4402,7.02,19.38,110213_s23,-70mid
290.466,-27.67,290.4686,-51,290.476,-24.94,0.1236,23.33,52.84,110213_s23,-70mid
290.5886,-25.54,290.5922,-49.63,290.598,-26.06,2.4382,24.08,115.29,110213_s23,-70mid
293.0276,-25.52,293.0304,-44.88,293.0362,-22.69,0.9604,19.35,62.59,110213_s23,-70mid
293.988,-24.04,293.9908,-46.44,294,-24.94,0.064,22.4,116.09,110213_s23,-70mid
294.0518,-25.29,294.0548,-55.38,294.062,-26.88,0.3408,30.08,137.75,110213_s23,-70mid
294.3902,-25.42,294.3956,-39.81,294.4028,-23.69,0.3688,14.4,55.6,110213_s23,-70mid
294.7616,-27.94,294.7644,-45.94,294.7726,-28.69,0,18,95.64,110213_s23,-70mid
295.0712,-30.08,294.7644,-45.94,295.0794,-26,0.686,15.85,7.24,110213_s23,-70mid
295.4452,-28.92,295.4504,-36.75,295.4578,-26.37,0,7.83,34.83,110213_s23,-70mid
295.5378,-23.6,295.4504,-36.75,295.5434,-24.88,0.2828,13.15,31.45,110213_s23,-70mid
295.731,-25.44,295.7332,-44.81,295.7418,-25.81,0.6466,19.38,85.93,110213_s23,-70mid
296.3778,-27.33,296.3798,-59.44,296.3874,-32.13,0.2954,32.1,149.4,110213_s23,-70mid
296.6724,-26.58,296.6752,-77.88,296.6826,-32.06,0,51.29,273.25,110213_s23,-70mid
296.8252,-32.29,296.6752,-77.88,296.8346,-30.06,0.983,45.58,38.06,110213_s23,-70mid
297.6556,-27.52,297.6582,-55.25,297.666,-29.37,0.9718,27.73,140.67,110213_s23,-70mid
298.628,-26.81,298.63,-36.69,298.6358,-24.75,0.4962,9.88,40.56,110213_s23,-70mid
301.5282,1.33,301.5318,-26.56,301.5412,-1.19,2.241,27.9,165.24,110213_s23,-40mid
303.7702,-1.63,303.7728,-36.44,303.7818,-3.13,1.6098,34.81,178.76,110213_s23,-40mid
305.3798,1.54,305.3826,-9.56,305.3942,0.81,0.5278,11.1,79.63,110213_s23,-40mid
305.9092,-0.1,305.9104,-13.81,305.9198,2.31,0.1022,13.71,38.99,110213_s23,-40mid
306.0106,-1.29,306.0126,-15.19,306.0234,-1.38,0.585,13.9,73.6,110213_s23,-40mid
306.5952,-1.35,306.5976,-11.56,306.603,0.94,0.4522,10.21,23.62,110213_s23,-40mid
307.0462,0.35,307.0498,-17.31,307.0602,-0.56,0,17.67,122.17,110213_s23,-40mid
308.0482,-0.77,307.0498,-17.31,308.0566,1.31,1.2398,16.54,22.06,110213_s23,-40mid
308.2874,0.48,308.2896,-8.75,308.2966,0.94,0.5754,9.23,42.99,110213_s23,-40mid
308.8636,-0.1,308.865,-15.87,308.8712,0.19,0.881,15.77,47.27,110213_s23,-40mid
309.745,-1.81,309.746,-11.44,309.755,-0.31,1.1628,9.63,28.26,110213_s23,-40mid
310.9056,-2.04,310.9088,-18.81,310.9196,-1.87,1.5368,16.77,92.8,110213_s23,-40mid
312.443,-0.29,312.4456,-10.19,312.463,1.13,0,9.9,58.56,110213_s23,-40mid
312.9984,0.44,312.4456,-10.19,313.0078,2.56,1.8608,10.63,24.66,110213_s23,-40mid
314.3044,1.79,314.3064,-11.31,314.3168,1.38,1.0316,13.1,76.86,110213_s23,-40mid
315.336,-1.17,315.338,-15.44,315.345,0,3.8404,14.27,60.49,110213_s23,-40mid
319.1754,-4.75,319.1784,-22.37,319.1884,-2.5,1.1124,17.62,87.89,110213_s23,-40mid
320.2886,-1.92,320.2908,-14,320.3036,-1.81,0.3034,12.08,69.83,110213_s23,-40mid
320.5918,-2.27,320.5942,-15.56,320.598,-2.5,1.135,13.29,42.12,110213_s23,-40mid
321.7262,-4.73,321.7292,-14.06,321.7386,-3.75,2.646,9.33,49.11,110213_s23,-40mid
324.3734,-3.44,324.3752,-16.94,324.386,-1.94,0.5266,13.5,70.91,110213_s23,-40mid
324.8966,-3.6,324.9018,-12.31,324.9076,-1.25,1.0534,8.71,19.46,110213_s23,-40mid
325.9532,0.62,325.9552,-12.75,325.9628,-0.56,1.027,13.38,59.29,110213_s23,-40mid
326.9788,-3.33,326.9822,-26.94,326.9902,-4.13,0.3094,23.6,109.86,110213_s23,-40mid
327.2886,-3.38,327.2916,-17.75,327.3038,-2.75,0.6336,14.37,54.56,110213_s23,-40mid
327.9214,-3.83,327.9252,-14.63,327.9282,-1.44,0.8924,10.79,17.48,110213_s23,-40mid
328.816,-2.35,328.8176,-15.63,328.8254,-1.69,0.7926,13.27,44.79,110213_s23,-40mid
329.6068,0.52,329.6102,-14.19,329.6176,0,1.922,14.71,83.7,110213_s23,-40mid
331.529,-0.29,331.5322,-16.81,331.545,-0.06,0,16.52,100.15,110213_s23,-40mid
332.4558,-3.67,331.5322,-16.81,332.4684,-2.75,0,13.15,36.28,110213_s23,-40mid
333.4736,-2.73,331.5322,-16.81,333.4852,-1.19,5.1446,14.08,31.21,110213_s23,-40mid
336.6744,-1.88,336.6768,-11.13,336.6876,-0.31,0.3928,9.25,48.88,110213_s23,-40mid
337.067,-5.96,337.0696,-15.38,337.0752,-3.25,0.7184,9.42,26.41,110213_s23,-40mid
337.7854,-4.54,337.788,-23.19,337.7988,-1.56,6.2396,18.65,68.92,110213_s23,-40mid
344.0248,-2.56,344.0276,-19.13,344.0406,-3.06,0.8594,16.56,97.85,110213_s23,-40mid
344.8814,-2.65,344.887,-12.25,344.8926,-1.38,0,9.6,41.88,110213_s23,-40mid
346.2922,-0.58,344.887,-12.25,346.3072,0.25,1.5758,11.67,72.6,110213_s23,-40mid
346.4608,-2.92,346.4628,-21.25,346.4716,-0.81,0.193,18.33,73.58,110213_s23,-40mid
346.6528,-0.15,346.6558,-22.63,346.6636,-3.38,1.1164,22.48,124.81,110213_s23,-40mid
347.766,-4.08,347.7722,-11.94,347.7836,0.38,0,7.85,16.83,110213_s23,-40mid
352.9032,-3,347.7722,-11.94,352.9134,-2.06,5.4152,8.94,35.15,110213_s23,-40mid
353.1858,-3.88,353.1874,-12.94,353.195,-3.06,0.2816,9.06,32.19,110213_s23,-40mid
353.4636,-5.19,353.469,-19.44,353.4772,-3.44,1.1558,14.25,69.21,110213_s23,-40mid
354.622,-3.58,354.6248,-37.69,354.634,-4.25,1.4194,34.1,189.11,110213_s23,-40mid
356.0404,-1.63,356.0442,-26.44,356.0532,-3.63,2.0576,24.81,154.21,110213_s23,-40mid
358.0984,-3.19,358.1018,-14,358.1122,-1.56,1.247,10.81,55.71,110213_s23,-40mid
359.3424,-11.04,359.3488,-18.44,359.3562,-5.25,2.6,7.4,17.82,110213_s23,-40mid
361.945,-1.81,361.9488,-13.81,361.9586,-0.44,1.1492,12,45.61,110213_s23,-40mid
363.0948,-2.69,363.098,-12.63,363.1102,-2.56,0.7622,9.94,75.29,110213_s23,-40mid
363.8568,-2.4,363.8602,-18.31,363.873,-2.94,0.2512,15.92,87.03,110213_s23,-40mid
364.1092,-5.17,364.1114,-15.94,364.1192,-2.81,1.5578,10.77,31.99,110213_s23,-40mid
365.666,-2.02,365.6692,-14.94,365.6774,-1.06,0.6742,12.92,50.27,110213_s23,-40mid
366.3402,-4.56,366.3434,-16.25,366.3538,-4.5,3.563,11.69,60.3,110213_s23,-40mid
369.903,-1.04,369.9064,-15.63,369.9124,-1.13,2.0666,14.58,70.49,110213_s23,-40mid
371.969,-4.54,371.973,-19.63,371.979,-2.38,0.0802,15.08,60.61,110213_s23,-40mid
372.05,-6.42,372.0532,-14,372.0584,-3.63,0.26,7.58,19.33,110213_s23,-40mid
372.3078,-4.85,372.3132,-13.63,372.3254,-3.13,2.4724,8.77,38.12,110213_s23,-40mid
374.7826,-2.27,374.7856,-13.56,374.7978,-1.13,0.102,11.29,56.75,110213_s23,-40mid
374.8846,-3.15,374.8876,-20.19,374.8978,-3.13,0.8934,17.04,81.43,110213_s23,-40mid
375.7776,-2.1,375.781,-15,375.7954,-1.44,1.2918,12.9,57.27,110213_s23,-40mid
377.0692,-4.02,377.0728,-17.88,377.0796,-2.56,0.9756,13.85,70.73,110213_s23,-40mid
378.0454,-2.69,378.0484,-22.31,378.0584,-5.25,0.3026,19.63,122.05,110213_s23,-40mid
378.3478,-2.71,378.351,-13.63,378.3592,-1.06,0.235,10.92,46.26,110213_s23,-40mid
378.5832,-4.83,378.586,-18.13,378.5978,-4.75,0.6382,13.29,66,110213_s23,-40mid
379.2208,-2.35,379.2242,-12.25,379.2294,-2,1.416,9.9,47.65,110213_s23,-40mid
380.6372,-5.31,380.6402,-26.56,380.6514,-4.13,0,21.25,101.11,110213_s23,-40mid
382.534,-4.94,382.5364,-26.37,382.545,-5.06,0.1402,21.44,103.06,110213_s23,-40mid
382.6724,-5.15,382.6766,-12.81,382.6942,-1.13,1.062,7.67,12.8,110213_s23,-40mid
383.7358,-2.6,383.7386,-20.94,383.7456,-2.69,0.215,18.33,84.08,110213_s23,-40mid
383.9504,-4.73,383.9536,-22,383.9596,-3.69,0.3328,17.27,72.83,110213_s23,-40mid
384.2818,-1.54,384.2864,-12.75,384.2988,-3.19,1.7926,11.21,82.93,110213_s23,-40mid
386.0754,-4.38,386.079,-14,386.0886,-3.13,0.5188,9.63,39.2,110213_s23,-40mid
386.5922,-6,386.5978,-12.44,386.604,-1.25,0,6.44,9.9,110213_s23,-40mid
387.5464,-4.38,386.5978,-12.44,387.5594,-2.88,1,8.06,37.69,110213_s23,-40mid
387.5926,-3.48,387.5978,-13.38,387.608,-2.56,0,9.9,39.75,110213_s23,-40mid
388.7242,-4.42,387.5978,-13.38,388.7334,-2.69,3.491,8.96,33.88,110213_s23,-40mid
391.087,-2.58,391.0888,-11.19,391.098,-1.87,0,8.6,36.1,110213_s23,-40mid
393.6092,-4.04,391.0888,-11.19,393.6224,-3.19,3.2438,7.15,57.72,110213_s23,-40mid
394.3306,-3.23,394.3326,-16.69,394.3404,-2.69,0.9796,13.46,49.93,110213_s23,-40mid
395.309,-2.69,395.3122,-12.19,395.3214,-2,0.919,9.5,47.25,110213_s23,-40mid
396.228,-0.63,396.2312,-12.38,396.2398,0.13,1.8718,11.75,47.79,110213_s23,-40mid
398.0998,-1.92,398.103,-11.88,398.1088,-1.13,1.028,9.96,36.42,110213_s23,-40mid
497.7082,-2.13,497.7124,-19.69,497.7208,-1.75,0.4186,17.56,83,110213_s23,-40post
498.1298,-1.4,498.131,-720.19,498.1398,-26,0.3476,718.79,941.51,110213_s23,-40post
498.4764,-4.75,498.4786,-12.06,498.4834,-1.5,0.764,7.31,16.49,110213_s23,-40post
499.2396,-3.79,499.2426,-13.13,499.2604,-3.31,0,9.33,58.89,110213_s23,-40post
501.0368,-3.35,499.2426,-13.13,501.046,-1.06,3.8674,9.77,10.78,110213_s23,-40post
503.1064,-2.83,503.11,-12.75,503.1198,0.38,0,9.92,55.38,110213_s23,-40post
503.388,-4.73,503.11,-12.75,503.3994,-2.5,0.4998,8.02,38.83,110213_s23,-40post
503.6082,-5.06,503.6098,-22.56,503.6174,-3.88,0,17.5,58.01,110213_s23,-40post
504.3818,-3.92,503.6098,-22.56,504.3912,-2.69,1.924,18.65,40.71,110213_s23,-40post
505.53,-1.88,505.5338,-14.31,505.5426,-1.56,0.0456,12.44,65.39,110213_s23,-40post
505.577,-5.69,505.5794,-38.63,505.589,-6.19,0.0602,32.94,165.57,110213_s23,-40post
505.635,-4.69,505.6396,-23.63,505.6478,-5.13,4.5358,18.94,101.79,110213_s23,-40post
510.173,-4.58,510.1754,-23.25,510.1872,-6.19,0.81,18.67,111.35,110213_s23,-40post
510.9794,-4.98,510.9854,-13.81,510.9906,-2.63,0.7484,8.83,24.85,110213_s23,-40post
511.732,-2.83,511.7338,-13.88,511.741,-1.5,0.0282,11.04,48.96,110213_s23,-40post
511.7602,-3.1,511.762,-16.75,511.7678,-0.44,0.4862,13.65,28.15,110213_s23,-40post
512.2466,-6.27,512.2482,-14.88,512.253,-3.75,1.6136,8.6,24.71,110213_s23,-40post
513.8588,-5.9,513.8618,-13.81,513.8674,-3.44,0.2948,7.92,11.88,110213_s23,-40post
514.1544,-5.88,514.1566,-16.25,514.1636,-4.5,0.5588,10.38,40.72,110213_s23,-40post
514.7124,-2.9,514.7154,-15.38,514.7218,-0.56,3.463,12.48,40.51,110213_s23,-40post
518.176,-6.56,518.1784,-15.44,518.1828,-4.81,0.5016,8.88,18.19,110213_s23,-40post
518.6778,-5.65,518.68,-23.13,518.6874,-7.06,1.2138,17.48,95.41,110213_s23,-40post
519.8922,-5.67,519.8938,-17.5,519.8988,-2.38,0.1324,11.83,33.3,110213_s23,-40post
